from_stop_id,to_stop_id,transfer_type,min_transfer_time
741878,690376,2,0
1389735,1450421,2,38
1389735,1450422,2,38
1450421,1389735,2,38
1450421,1450422,2,75
1450422,1389735,2,38
1450422,1450421,2,75
1499710,1561430,2,27
1499710,1561431,2,27
1561430,1499710,2,27
1561430,1561431,2,54
1561431,1499710,2,27
1561431,1561430,2,54
960026,1015270,2,37
960026,1015271,2,37
960026,1252458,2,82
960026,1308464,2,85
960026,1308465,2,80
1015270,960026,2,37
1015270,1015271,2,73
1015270,1252458,2,111
1015270,1308464,2,113
1015270,1308465,2,110
1015271,960026,2,37
1015271,1015270,2,73
1015271,960029,2,298
1015271,1015277,2,272
1015271,1252458,2,62
1015271,1308464,2,65
1015271,1308465,2,59
960029,1015271,2,298
960029,1015276,2,39
960029,1015277,2,39
960029,1252458,2,276
960029,1308464,2,277
960029,1308465,2,275
1015276,960029,2,39
1015276,1015277,2,78
1015276,1252458,2,299
1015276,1308464,2,300
1015276,1308465,2,299
1015277,1015271,2,272
1015277,960029,2,39
1015277,1015276,2,78
1015277,1252458,2,256
1015277,1308464,2,257
1015277,1308465,2,255
1252458,960026,2,82
1252458,1015270,2,111
1252458,1015271,2,62
1252458,960029,2,276
1252458,1015276,2,299
1252458,1015277,2,256
1252458,1308464,2,4
1252458,1308465,2,4
1308464,960026,2,85
1308464,1015270,2,113
1308464,1015271,2,65
1308464,960029,2,277
1308464,1015276,2,300
1308464,1015277,2,257
1308464,1252458,2,4
1308464,1308465,2,8
1308465,960026,2,80
1308465,1015270,2,110
1308465,1015271,2,59
1308465,960029,2,275
1308465,1015276,2,299
1308465,1015277,2,255
1308465,1252458,2,4
1308465,1308464,2,8
959939,1015140,2,16
959939,1015141,2,16
1015140,959939,2,16
1015140,1015141,2,31
1015141,959939,2,16
1015141,1015140,2,31
959940,81901,2,132
959940,1015142,2,0
959940,1389849,2,80
959940,1450637,2,80
1015142,81901,2,132
1015142,959940,2,0
1015142,1389849,2,80
1015142,1450637,2,80
1389849,81901,2,133
1389849,959940,2,80
1389849,1015142,2,80
1389849,1450637,2,0
1450637,81901,2,133
1450637,959940,2,80
1450637,1015142,2,80
1450637,1389849,2,0
959944,1015147,2,13
959944,1015148,2,13
959944,1015146,2,287
1015147,959944,2,13
1015147,1015148,2,26
1015147,1015146,2,297
1015148,959944,2,13
1015148,1015147,2,26
1015148,1015146,2,278
959938,1015139,2,0
1015139,959938,2,0
959943,1015145,2,93
959943,1015146,2,93
1015145,959943,2,93
1015145,1015146,2,185
1015146,959944,2,287
1015146,1015147,2,297
1015146,1015148,2,278
1015146,959943,2,93
1015146,1015145,2,185
959937,1015138,2,0
1015138,959937,2,0
959935,1015134,2,6
959935,1015135,2,6
1015134,959935,2,6
1015134,1015135,2,11
1015135,959935,2,6
1015135,1015134,2,11
959932,1015128,2,149
959932,1015129,2,149
1015128,959932,2,149
1015128,1015129,2,298
1015129,959932,2,149
1015129,1015128,2,298
959930,1015124,2,14
959930,1015125,2,14
1015124,959930,2,14
1015124,1015125,2,28
1015125,959930,2,14
1015125,1015124,2,28
959931,1015126,2,26
959931,1015127,2,26
1015126,959931,2,26
1015126,1015127,2,52
1015127,959931,2,26
1015127,1015126,2,52
1389850,1450638,2,64
1389850,1450639,2,64
1389850,1389848,2,230
1389850,1450636,2,230
1450638,1389850,2,64
1450638,1450639,2,127
1450638,1389848,2,293
1450638,1450636,2,293
1450639,1389850,2,64
1450639,1450638,2,127
1450639,1389848,2,167
1450639,1450636,2,167
1389847,1450634,2,42
1389847,1450635,2,42
1450634,1389847,2,42
1450634,1450635,2,84
1450635,1389847,2,42
1450635,1450634,2,84
1389848,1389850,2,230
1389848,1450638,2,293
1389848,1450639,2,167
1389848,1450636,2,0
1450636,1389850,2,230
1450636,1450638,2,293
1450636,1450639,2,167
1450636,1389848,2,0
1389846,1450632,2,75
1389846,1450633,2,75
1450632,1389846,2,75
1450632,1450633,2,150
1450633,1389846,2,75
1450633,1450632,2,150
1389852,1450642,2,52
1389852,1450643,2,52
1450642,1389852,2,52
1450642,1450643,2,104
1450643,1389852,2,52
1450643,1450642,2,104
1389851,1450640,2,44
1389851,1450641,2,44
1450640,1389851,2,44
1450640,1450641,2,87
1450641,1389851,2,44
1450641,1450640,2,87
1450641,1389853,2,298
1450641,1450644,2,298
1389853,1450641,2,298
1389853,1450644,2,0
1450644,1450641,2,298
1450644,1389853,2,0
1389845,1450630,2,25
1389845,1450631,2,25
1450630,1389845,2,25
1450630,1450631,2,50
1450631,1389845,2,25
1450631,1450630,2,50
959808,1014895,2,0
959808,959809,2,222
959808,1014896,2,206
959808,1014897,2,239
1014895,959808,2,0
1014895,959809,2,222
1014895,1014896,2,206
1014895,1014897,2,239
959809,959808,2,222
959809,1014895,2,222
959809,1014896,2,19
959809,1014897,2,19
1014896,959808,2,206
1014896,1014895,2,206
1014896,959809,2,19
1014896,1014897,2,37
1014897,959808,2,239
1014897,1014895,2,239
1014897,959809,2,19
1014897,1014896,2,37
959807,1014894,2,0
1014894,959807,2,0
959806,78907,2,39
959806,1014893,2,0
959806,959805,2,205
959806,1014891,2,204
959806,1014892,2,206
1014893,78907,2,39
1014893,959806,2,0
1014893,959805,2,205
1014893,1014891,2,204
1014893,1014892,2,206
1428630,1491157,2,0
1428630,959810,2,111
1428630,1014898,2,111
1428630,959811,2,80
1428630,1014899,2,80
1491157,1428630,2,0
1491157,959810,2,111
1491157,1014898,2,111
1491157,959811,2,80
1491157,1014899,2,80
959805,78907,2,241
959805,959806,2,205
959805,1014893,2,205
959805,1014891,2,12
959805,1014892,2,12
1014891,78907,2,240
1014891,959806,2,204
1014891,1014893,2,204
1014891,959805,2,12
1014891,1014892,2,23
1014892,78907,2,243
1014892,959806,2,206
1014892,1014893,2,206
1014892,959805,2,12
1014892,1014891,2,23
959810,1428630,2,111
959810,1491157,2,111
959810,1014898,2,0
959810,959811,2,125
959810,1014899,2,125
1014898,1428630,2,111
1014898,1491157,2,111
1014898,959810,2,0
1014898,959811,2,125
1014898,1014899,2,125
959811,1428630,2,80
959811,1491157,2,80
959811,959810,2,125
959811,1014898,2,125
959811,1014899,2,0
1014899,1428630,2,80
1014899,1491157,2,80
1014899,959810,2,125
1014899,1014898,2,125
1014899,959811,2,0
654031,703702,2,15
654031,703703,2,15
654031,654032,2,204
654031,703704,2,200
654031,703705,2,207
703702,654031,2,15
703702,703703,2,30
703702,654032,2,217
703702,703704,2,214
703702,703705,2,221
703703,654031,2,15
703703,703702,2,30
703703,654032,2,191
703703,703704,2,187
703703,703705,2,194
654033,703706,2,25
654033,703707,2,25
703706,654033,2,25
703706,703707,2,49
703707,654033,2,25
703707,703706,2,49
654032,654031,2,204
654032,703702,2,217
654032,703703,2,191
654032,703704,2,5
654032,703705,2,5
703704,654031,2,200
703704,703702,2,214
703704,703703,2,187
703704,654032,2,5
703704,703705,2,9
703705,654031,2,207
703705,703702,2,221
703705,703703,2,194
703705,654032,2,5
703705,703704,2,9
654030,703700,2,33
654030,703701,2,33
703700,654030,2,33
703700,703701,2,65
703701,654030,2,33
703701,703700,2,65
959872,1015014,2,29
959872,1015015,2,29
1015014,959872,2,29
1015014,1015015,2,58
1015015,959872,2,29
1015015,1015014,2,58
1389652,1450281,2,7
1389652,1450282,2,7
1450281,1389652,2,7
1450281,1450282,2,13
1450282,1389652,2,7
1450282,1450281,2,13
959869,1015008,2,14
959869,1015009,2,14
1015008,959869,2,14
1015008,1015009,2,28
1015009,959869,2,14
1015009,1015008,2,28
959873,1015016,2,11
959873,1015017,2,11
1015016,959873,2,11
1015016,1015017,2,22
1015017,959873,2,11
1015017,1015016,2,22
959863,1014997,2,4
959863,1014998,2,4
1014997,959863,2,4
1014997,1014998,2,8
1014998,959863,2,4
1014998,1014997,2,8
959871,1015012,2,3
959871,1015013,2,3
1015012,959871,2,3
1015012,1015013,2,5
1015013,959871,2,3
1015013,1015012,2,5
959860,1014991,2,29
959860,1014992,2,29
1014991,959860,2,29
1014991,1014992,2,57
1014992,959860,2,29
1014992,1014991,2,57
959865,1015001,2,6
959865,1015002,2,6
1015001,959865,2,6
1015001,1015002,2,12
1015002,959865,2,6
1015002,1015001,2,12
959854,1014981,2,0
1014981,959854,2,0
959853,1014979,2,8
959853,1014980,2,8
1014979,959853,2,8
1014979,1014980,2,16
1014980,959853,2,8
1014980,1014979,2,16
959851,1014975,2,9
959851,1014976,2,9
1014975,959851,2,9
1014975,1014976,2,17
1014976,959851,2,9
1014976,1014975,2,17
959857,1014985,2,33
959857,1014986,2,33
1014985,959857,2,33
1014985,1014986,2,66
1014986,959857,2,33
1014986,1014985,2,66
1389653,1450283,2,23
1389653,1450284,2,23
1450283,1389653,2,23
1450283,1450284,2,46
1450284,1389653,2,23
1450284,1450283,2,46
959848,1014969,2,10
959848,1014970,2,10
1014969,959848,2,10
1014969,1014970,2,20
1014970,959848,2,10
1014970,1014969,2,20
959844,1014961,2,34
959844,1014962,2,34
1014961,959844,2,34
1014961,1014962,2,68
1014962,959844,2,34
1014962,1014961,2,68
959849,1014971,2,12
959849,1014972,2,12
1014971,959849,2,12
1014971,1014972,2,24
1014972,959849,2,12
1014972,1014971,2,24
959852,1014977,2,9
959852,1014978,2,9
1014977,959852,2,9
1014977,1014978,2,18
1014978,959852,2,9
1014978,1014977,2,18
959850,1014973,2,5
959850,1014974,2,5
1014973,959850,2,5
1014973,1014974,2,9
1014974,959850,2,5
1014974,1014973,2,9
772827,824843,2,47
772827,824844,2,47
824843,772827,2,47
824843,824844,2,94
824844,772827,2,47
824844,824843,2,94
959737,1014782,2,10
959737,1014783,2,10
959737,959738,2,280
959737,1014784,2,280
1014782,959737,2,10
1014782,1014783,2,20
1014782,959738,2,289
1014782,1014784,2,289
1014783,959737,2,10
1014783,1014782,2,20
1014783,959738,2,270
1014783,1014784,2,270
771519,824450,2,7
771519,824451,2,7
771519,959743,2,228
771519,1014791,2,255
771519,1014792,2,201
824450,771519,2,7
824450,824451,2,14
824450,959743,2,222
824450,1014791,2,249
824450,1014792,2,195
824451,771519,2,7
824451,824450,2,14
824451,959743,2,234
824451,1014791,2,260
824451,1014792,2,207
959738,959737,2,280
959738,1014782,2,289
959738,1014783,2,270
959738,1014784,2,0
959738,959741,2,242
959738,1014788,2,242
959738,959739,2,290
959738,1014785,2,290
1014784,959737,2,280
1014784,1014782,2,289
1014784,1014783,2,270
1014784,959738,2,0
1014784,959741,2,242
1014784,1014788,2,242
1014784,959739,2,290
1014784,1014785,2,290
771515,824443,2,36
771515,824444,2,36
771515,801762,2,30
771515,853846,2,30
824443,771515,2,36
824443,824444,2,72
824443,801762,2,16
824443,853846,2,16
824444,771515,2,36
824444,824443,2,72
824444,801762,2,63
824444,853846,2,63
824444,824446,2,297
801762,771515,2,30
801762,824443,2,16
801762,824444,2,63
801762,853846,2,0
853846,771515,2,30
853846,824443,2,16
853846,824444,2,63
853846,801762,2,0
771520,824452,2,27
771520,824453,2,27
771520,959744,2,269
771520,1014793,2,253
771520,1014794,2,285
824452,771520,2,27
824452,824453,2,53
824452,959744,2,243
824452,1014793,2,227
824452,1014794,2,259
824453,771520,2,27
824453,824452,2,53
824453,959744,2,295
824453,1014793,2,279
959744,771520,2,269
959744,824452,2,243
959744,824453,2,295
959744,1014793,2,17
959744,1014794,2,17
959744,824455,2,287
1014793,771520,2,253
1014793,824452,2,227
1014793,824453,2,279
1014793,959744,2,17
1014793,1014794,2,33
1014794,771520,2,285
1014794,824452,2,259
1014794,959744,2,17
1014794,1014793,2,33
1014794,824455,2,271
771617,824640,2,22
771617,824641,2,22
771617,824446,2,291
824640,771617,2,22
824640,824641,2,44
824641,771617,2,22
824641,824640,2,44
824641,771516,2,294
824641,824446,2,278
771618,824642,2,0
771618,771616,2,66
771618,824639,2,66
771618,959739,2,119
771618,1014785,2,119
824642,771618,2,0
824642,771616,2,66
824642,824639,2,66
824642,959739,2,119
824642,1014785,2,119
1180825,1235742,2,20
1180825,1271954,2,20
1235742,1180825,2,20
1235742,1271954,2,39
1271954,1180825,2,20
1271954,1235742,2,39
959741,959738,2,242
959741,1014784,2,242
959741,1014788,2,0
1014788,959738,2,242
1014788,1014784,2,242
1014788,959741,2,0
771616,771618,2,66
771616,824642,2,66
771616,824639,2,0
771616,959739,2,125
771616,1014785,2,125
824639,771618,2,66
824639,824642,2,66
824639,771616,2,0
824639,959739,2,125
824639,1014785,2,125
959739,959738,2,290
959739,1014784,2,290
959739,771618,2,119
959739,824642,2,119
959739,771616,2,125
959739,824639,2,125
959739,1014785,2,0
1014785,959738,2,290
1014785,1014784,2,290
1014785,771618,2,119
1014785,824642,2,119
1014785,771616,2,125
1014785,824639,2,125
1014785,959739,2,0
959743,771519,2,228
959743,824450,2,222
959743,824451,2,234
959743,1014791,2,28
959743,1014792,2,28
1014791,771519,2,255
1014791,824450,2,249
1014791,824451,2,260
1014791,959743,2,28
1014791,1014792,2,56
1014792,771519,2,201
1014792,824450,2,195
1014792,824451,2,207
1014792,959743,2,28
1014792,1014791,2,56
771516,824641,2,294
771516,824445,2,41
771516,824446,2,41
824445,771516,2,41
824445,824446,2,81
824446,824444,2,297
824446,771617,2,291
824446,824641,2,278
824446,771516,2,41
824446,824445,2,81
959898,1015063,2,10
959898,1015064,2,10
1015063,959898,2,10
1015063,1015064,2,19
1015064,959898,2,10
1015064,1015063,2,19
959897,1015061,2,13
959897,1015062,2,13
1015061,959897,2,13
1015061,1015062,2,25
1015062,959897,2,13
1015062,1015061,2,25
959896,1015059,2,8
959896,1015060,2,8
1015059,959896,2,8
1015059,1015060,2,16
1015060,959896,2,8
1015060,1015059,2,16
959895,1015056,2,10
959895,1015057,2,10
1015056,959895,2,10
1015056,1015057,2,20
1015057,959895,2,10
1015057,1015056,2,20
959900,1015067,2,3
959900,1015068,2,3
959900,959899,2,207
959900,1015065,2,213
959900,1015066,2,202
1015067,959900,2,3
1015067,1015068,2,6
1015067,959899,2,205
1015067,1015065,2,210
1015067,1015066,2,199
1015068,959900,2,3
1015068,1015067,2,6
1015068,959899,2,210
1015068,1015065,2,216
1015068,1015066,2,205
959901,1015069,2,18
959901,1015454,2,18
1015069,959901,2,18
1015069,1015454,2,35
1015454,959901,2,18
1015454,1015069,2,35
959902,1015070,2,7
959902,1015071,2,7
1015070,959902,2,7
1015070,1015071,2,13
1015071,959902,2,7
1015071,1015070,2,13
959899,959900,2,207
959899,1015067,2,205
959899,1015068,2,210
959899,1015065,2,7
959899,1015066,2,7
1015065,959900,2,213
1015065,1015067,2,210
1015065,1015068,2,216
1015065,959899,2,7
1015065,1015066,2,13
1015066,959900,2,202
1015066,1015067,2,199
1015066,1015068,2,205
1015066,959899,2,7
1015066,1015065,2,13
621220,669597,2,14
621220,669600,2,14
669597,621220,2,14
669597,669600,2,28
669600,621220,2,14
669600,669597,2,28
1474103,1536332,2,18
1474103,1536331,2,18
1536332,1474103,2,18
1536332,1536331,2,35
1536331,1474103,2,18
1536331,1536332,2,35
959977,1015209,2,40
959977,1015210,2,40
1015209,959977,2,40
1015209,1015210,2,80
1015210,959977,2,40
1015210,1015209,2,80
959973,1015201,2,57
959973,1015202,2,57
1015201,959973,2,57
1015201,1015202,2,113
1015202,959973,2,57
1015202,1015201,2,113
959970,1015195,2,51
959970,1015196,2,51
1015195,959970,2,51
1015195,1015196,2,102
1015196,959970,2,51
1015196,1015195,2,102
772857,824905,2,27
772857,824904,2,27
824905,772857,2,27
824905,824904,2,53
824904,772857,2,27
824904,824905,2,53
772856,824903,2,10
772856,824902,2,10
772856,772855,2,290
772856,824900,2,299
772856,824901,2,281
824903,772856,2,10
824903,824902,2,19
824903,772855,2,298
824903,824901,2,289
824902,772856,2,10
824902,824903,2,19
824902,772855,2,282
824902,824900,2,292
824902,824901,2,273
772855,772856,2,290
772855,824903,2,298
772855,824902,2,282
772855,824900,2,10
772855,824901,2,10
824900,772856,2,299
824900,824902,2,292
824900,772855,2,10
824900,824901,2,19
824901,772856,2,281
824901,824903,2,289
824901,824902,2,273
824901,772855,2,10
824901,824900,2,19
959823,1014920,2,51
959823,1014921,2,51
1014920,959823,2,51
1014920,1014921,2,101
1014921,959823,2,51
1014921,1014920,2,101
1211762,77107,2,74
772859,824908,2,10
772859,826015,2,10
824908,772859,2,10
824908,826015,2,20
826015,772859,2,10
826015,824908,2,20
959964,1015184,2,28
959964,1015185,2,28
959964,959965,2,298
959964,1015187,2,282
1015184,959964,2,28
1015184,1015185,2,55
1015185,959964,2,28
1015185,1015184,2,55
1015185,959965,2,271
1015185,1015186,2,287
1015185,1015187,2,255
959957,1015171,2,24
959957,1015172,2,24
1015171,959957,2,24
1015171,1015172,2,47
1015172,959957,2,24
1015172,1015171,2,47
959965,959964,2,298
959965,1015185,2,271
959965,1015186,2,19
959965,1015187,2,19
1015186,1015185,2,287
1015186,959965,2,19
1015186,1015187,2,38
1015187,959964,2,282
1015187,1015185,2,255
1015187,959965,2,19
1015187,1015186,2,38
1389696,1450360,2,3
1389696,1450361,2,3
1389696,1389695,2,269
1389696,1450359,2,269
1389696,1389691,2,274
1389696,1450353,2,209
1450360,1389696,2,3
1450360,1450361,2,6
1450360,1389695,2,266
1450360,1450359,2,266
1450360,1389691,2,271
1450360,1450353,2,206
1450361,1389696,2,3
1450361,1450360,2,6
1450361,1389695,2,271
1450361,1450359,2,271
1450361,1389691,2,277
1450361,1450353,2,212
1389689,1450348,2,12
1389689,1450349,2,12
1389689,1389690,2,287
1389689,1450350,2,294
1389689,1450351,2,280
1450348,1389689,2,12
1450348,1450349,2,24
1450348,1389690,2,298
1450348,1450351,2,291
1450349,1389689,2,12
1450349,1450348,2,24
1450349,1389690,2,276
1450349,1450350,2,283
1450349,1450351,2,270
1389690,1389689,2,287
1389690,1450348,2,298
1389690,1450349,2,276
1389690,1450350,2,10
1389690,1450351,2,10
1389690,1450352,2,270
1450350,1389689,2,294
1450350,1450349,2,283
1450350,1389690,2,10
1450350,1450351,2,20
1450350,1450352,2,261
1450351,1389689,2,280
1450351,1450348,2,291
1450351,1450349,2,270
1450351,1389690,2,10
1450351,1450350,2,20
1450351,1450352,2,279
1389692,1450354,2,33
1389692,1450355,2,33
1450354,1389692,2,33
1450354,1450355,2,65
1450355,1389692,2,33
1450355,1450354,2,65
1389694,1450358,2,0
1450358,1389694,2,0
1389693,1450356,2,9
1389693,1450357,2,9
1450356,1389693,2,9
1450356,1450357,2,17
1450357,1389693,2,9
1450357,1450356,2,17
1389695,1389696,2,269
1389695,1450360,2,266
1389695,1450361,2,271
1389695,1450359,2,0
1389695,1389691,2,33
1389695,1450352,2,79
1389695,1450353,2,67
1450359,1389696,2,269
1450359,1450360,2,266
1450359,1450361,2,271
1450359,1389695,2,0
1450359,1389691,2,33
1450359,1450352,2,79
1450359,1450353,2,67
1389691,1389696,2,274
1389691,1450360,2,271
1389691,1450361,2,277
1389691,1389695,2,33
1389691,1450359,2,33
1389691,1450352,2,65
1389691,1450353,2,65
1450352,1389690,2,270
1450352,1450350,2,261
1450352,1450351,2,279
1450352,1389695,2,79
1450352,1450359,2,79
1450352,1389691,2,65
1450352,1450353,2,130
1450353,1389696,2,209
1450353,1450360,2,206
1450353,1450361,2,212
1450353,1389695,2,67
1450353,1450359,2,67
1450353,1389691,2,65
1450353,1450352,2,130
621259,669680,2,6
621259,669681,2,6
669680,621259,2,6
669680,669681,2,11
669681,621259,2,6
669681,669680,2,11
621263,669688,2,5
621263,669689,2,5
669688,621263,2,5
669688,669689,2,10
669689,621263,2,5
669689,669688,2,10
771668,824734,2,43
771668,824735,2,43
771668,771667,2,259
771668,824732,2,264
771668,824733,2,253
771668,771669,2,258
771668,824736,2,258
771668,824737,2,258
824734,771668,2,43
824734,824735,2,86
824734,771667,2,290
824734,824732,2,295
824734,824733,2,285
824734,771669,2,233
824734,824736,2,232
824734,824737,2,234
824735,771668,2,43
824735,824734,2,86
824735,771667,2,231
824735,824732,2,238
824735,824733,2,225
824735,771669,2,287
824735,824736,2,288
824735,824737,2,286
771666,824730,2,4
771666,824731,2,4
824730,771666,2,4
824730,824731,2,7
824731,771666,2,4
824731,824730,2,7
771670,824738,2,3
771670,824739,2,3
824738,771670,2,3
824738,824739,2,5
824739,771670,2,3
824739,824738,2,5
771671,824740,2,9
771671,824741,2,9
824740,771671,2,9
824740,824741,2,17
824741,771671,2,9
824741,824740,2,17
771667,771668,2,259
771667,824734,2,290
771667,824735,2,231
771667,824732,2,10
771667,824733,2,10
824732,771668,2,264
824732,824734,2,295
824732,824735,2,238
824732,771667,2,10
824732,824733,2,19
824733,771668,2,253
824733,824734,2,285
824733,824735,2,225
824733,771667,2,10
824733,824732,2,19
771669,771668,2,258
771669,824734,2,233
771669,824735,2,287
771669,824736,2,7
771669,824737,2,7
824736,771668,2,258
824736,824734,2,232
824736,824735,2,288
824736,771669,2,7
824736,824737,2,14
824737,771668,2,258
824737,824734,2,234
824737,824735,2,286
824737,771669,2,7
824737,824736,2,14
1252465,1308474,2,0
1252465,1252463,2,246
1252465,1308471,2,246
1308474,1252465,2,0
1308474,1252463,2,246
1308474,1308471,2,246
1252459,80952,2,293
1252459,1308466,2,0
1252459,1252460,2,192
1252459,1308467,2,192
1252459,1252461,2,207
1252459,1308468,2,207
1308466,80952,2,293
1308466,1252459,2,0
1308466,1252460,2,192
1308466,1308467,2,192
1308466,1252461,2,207
1308466,1308468,2,207
1252460,80952,2,215
1252460,1252459,2,192
1252460,1308466,2,192
1252460,1308467,2,0
1308467,80952,2,215
1308467,1252459,2,192
1308467,1308466,2,192
1308467,1252460,2,0
1252461,1252459,2,207
1252461,1308466,2,207
1252461,1308468,2,0
1252461,1252463,2,144
1252461,1308471,2,144
1308468,1252459,2,207
1308468,1308466,2,207
1308468,1252461,2,0
1308468,1252463,2,144
1308468,1308471,2,144
1252462,1308469,2,2
1252462,1308470,2,2
1308469,1252462,2,2
1308469,1308470,2,4
1308470,1252462,2,2
1308470,1308469,2,4
1252463,1252465,2,246
1252463,1308474,2,246
1252463,1252461,2,144
1252463,1308468,2,144
1252463,1308471,2,0
1308471,1252465,2,246
1308471,1308474,2,246
1308471,1252461,2,144
1308471,1308468,2,144
1308471,1252463,2,0
1252464,1308472,2,9
1252464,1308473,2,9
1308472,1252464,2,9
1308472,1308473,2,18
1308473,1252464,2,9
1308473,1308472,2,18
1389790,1450525,2,31
1389790,1450526,2,31
1450525,1389790,2,31
1450525,1450526,2,62
1450526,1389790,2,31
1450526,1450525,2,62
1389789,1450523,2,83
1389789,1450524,2,83
1450523,1389789,2,83
1450523,1450524,2,165
1450524,1389789,2,83
1450524,1450523,2,165
1389788,1450521,2,46
1389788,1450522,2,46
1450521,1389788,2,46
1450521,1450522,2,91
1450522,1389788,2,46
1450522,1450521,2,91
690323,79525,2,219
690323,741784,2,0
741784,79525,2,219
741784,690323,2,0
690324,741785,2,2
690324,741786,2,2
741785,690324,2,2
741785,741786,2,4
741786,690324,2,2
741786,741785,2,4
690325,741787,2,2
690325,741789,2,2
741787,690325,2,2
741787,741789,2,4
741789,690325,2,2
741789,741787,2,4
959861,1014993,2,22
959861,1014994,2,22
1014993,959861,2,22
1014993,1014994,2,44
1014994,959861,2,22
1014994,1014993,2,44
959859,1014989,2,78
959859,1014990,2,78
1014989,959859,2,78
1014989,1014990,2,155
1014990,959859,2,78
1014990,1014989,2,155
1389844,1450628,2,84
1389844,1450629,2,84
1450628,1389844,2,84
1450628,1450629,2,167
1450628,1450626,2,286
1450629,1389844,2,84
1450629,1450628,2,167
1389843,1450626,2,27
1389843,1450627,2,27
1450626,1450628,2,286
1450626,1389843,2,27
1450626,1450627,2,54
1450627,1389843,2,27
1450627,1450626,2,54
1389842,1450624,2,12
1389842,1450625,2,12
1450624,1389842,2,12
1450624,1450625,2,24
1450625,1389842,2,12
1450625,1450624,2,24
621193,669549,2,49
621193,669550,2,49
621193,621194,2,234
621193,669551,2,191
621193,669554,2,278
669549,621193,2,49
669549,669550,2,97
669549,621194,2,281
669549,669551,2,239
669550,621193,2,49
669550,669549,2,97
669550,621194,2,187
669550,669551,2,143
669550,669554,2,232
621194,621193,2,234
621194,669549,2,281
621194,669550,2,187
621194,669551,2,47
621194,669554,2,47
669551,621193,2,191
669551,669549,2,239
669551,669550,2,143
669551,621194,2,47
669551,669554,2,93
669554,621193,2,278
669554,669550,2,232
669554,621194,2,47
669554,669551,2,93
959954,1015165,2,42
959954,1015166,2,42
1015165,959954,2,42
1015165,1015166,2,84
1015166,959954,2,42
1015166,1015165,2,84
836342,889045,2,6
836342,889046,2,6
889045,836342,2,6
889045,889046,2,12
889046,836342,2,6
889046,889045,2,12
1389760,1450468,2,6
1389760,1450469,2,6
1450468,1389760,2,6
1450468,1450469,2,12
1450469,1389760,2,6
1450469,1450468,2,12
621181,669528,2,16
621181,669529,2,16
669528,621181,2,16
669528,669529,2,32
669529,621181,2,16
669529,669528,2,32
621182,669530,2,14
621182,669531,2,14
669530,621182,2,14
669530,669531,2,27
669531,621182,2,14
669531,669530,2,27
654027,703694,2,24
654027,703695,2,24
703694,654027,2,24
703694,703695,2,47
703695,654027,2,24
703695,703694,2,47
654026,703692,2,9
654026,703693,2,9
703692,654026,2,9
703692,703693,2,17
703693,654026,2,9
703693,703692,2,17
690338,741807,2,2
690338,741808,2,2
690338,690339,2,206
690338,741809,2,190
690338,741810,2,222
741807,690338,2,2
741807,741808,2,4
741807,690339,2,206
741807,741809,2,190
741807,741810,2,222
741808,690338,2,2
741808,741807,2,4
741808,690339,2,206
741808,741809,2,190
741808,741810,2,222
1389868,1450672,2,3
1389868,1450673,2,3
1450672,1389868,2,3
1450672,1450673,2,6
1450673,1389868,2,3
1450673,1450672,2,6
1389867,1450670,2,11
1389867,1450671,2,11
1450670,1389867,2,11
1450670,1450671,2,21
1450671,1389867,2,11
1450671,1450670,2,21
690335,741802,2,22
690335,741803,2,22
741802,690335,2,22
741802,741803,2,43
741803,690335,2,22
741803,741802,2,43
1131597,824846,2,15
1131597,824845,2,15
824846,1131597,2,15
824846,824845,2,29
824845,1131597,2,15
824845,824846,2,29
690339,690338,2,206
690339,741807,2,206
690339,741808,2,206
690339,741809,2,17
690339,741810,2,17
741809,690338,2,190
741809,741807,2,190
741809,741808,2,190
741809,690339,2,17
741809,741810,2,33
741810,690338,2,222
741810,741807,2,222
741810,741808,2,222
741810,690339,2,17
741810,741809,2,33
960031,1015280,2,73
960031,1015281,2,73
1015280,960031,2,73
1015280,1015281,2,145
1015280,960028,2,281
1015280,1015274,2,298
1015280,1015275,2,263
1015281,960031,2,73
1015281,1015280,2,145
1015281,960033,2,297
1015281,1015284,2,297
960035,1015287,2,19
960035,1015288,2,19
1015287,960035,2,19
1015287,1015288,2,38
1015288,960035,2,19
1015288,1015287,2,38
960025,1015268,2,85
960025,1015269,2,85
1015268,960025,2,85
1015268,1015269,2,169
1015268,960028,2,283
1015268,1015274,2,263
1015269,960025,2,85
1015269,1015268,2,169
960033,1015281,2,297
960033,1015284,2,0
1015284,1015281,2,297
1015284,960033,2,0
960028,1015280,2,281
960028,1015268,2,283
960028,1015274,2,21
960028,1015275,2,21
1015274,1015280,2,298
1015274,1015268,2,263
1015274,960028,2,21
1015274,1015275,2,41
1015275,1015280,2,263
1015275,960028,2,21
1015275,1015274,2,41
1389835,1450610,2,22
1389835,1450611,2,22
1450610,1389835,2,22
1450610,1450611,2,43
1450611,1389835,2,22
1450611,1450610,2,43
1389831,1450604,2,0
1389831,1450606,2,273
1389831,1389834,2,166
1389831,1450608,2,175
1389831,1450609,2,157
1450604,1389831,2,0
1450604,1450606,2,273
1450604,1389834,2,166
1450604,1450608,2,175
1450604,1450609,2,157
1389838,1450616,2,41
1389838,1450617,2,41
1450616,1389838,2,41
1450616,1450617,2,82
