stop_id,stop_code,stop_name,stop_lat,stop_lon,stop_url,location_type,parent_station
959828,10542,Grajów Dębówka,49.9247195,20.1153685,http://kolejemalopolskie.kiedyprzyjedzie.pl/10542,1,
1014930,2194,Grajów Dębówka,49.924881,20.115021,http://kolejemalopolskie.kiedyprzyjedzie.pl/2194,0,959828
1014931,2195,Grajów Dębówka,49.924558,20.115716,http://kolejemalopolskie.kiedyprzyjedzie.pl/2195,0,959828
621244,10076,Grajów III Szkoła,49.937853,20.1024115,http://kolejemalopolskie.kiedyprzyjedzie.pl/10076,1,
669644,122,Grajów III Szkoła,49.937929,20.10239,http://kolejemalopolskie.kiedyprzyjedzie.pl/122,0,621244
669645,123,Grajów III Szkoła,49.937777,20.102433,http://kolejemalopolskie.kiedyprzyjedzie.pl/123,0,621244
621247,10075,Grajów II Sklep,49.939829,20.098371,http://kolejemalopolskie.kiedyprzyjedzie.pl/10075,1,
669654,132,Grajów II Sklep,49.939898,20.09832,http://kolejemalopolskie.kiedyprzyjedzie.pl/132,0,621247
669655,133,Grajów II Sklep,49.93976,20.098422,http://kolejemalopolskie.kiedyprzyjedzie.pl/133,0,621247
621239,10077,Grajów IV Za Szkołą,49.936814,20.104121,http://kolejemalopolskie.kiedyprzyjedzie.pl/10077,1,
669635,113,Grajów IV Za Szkołą,49.936878,20.104097,http://kolejemalopolskie.kiedyprzyjedzie.pl/113,0,621239
669636,114,Grajów IV Za Szkołą,49.93675,20.104145,http://kolejemalopolskie.kiedyprzyjedzie.pl/114,0,621239
621231,10078,Grajów os. Katy,49.933714,20.1080505,http://kolejemalopolskie.kiedyprzyjedzie.pl/10078,1,
669619,97,Grajów os. Katy,49.933706,20.108153,http://kolejemalopolskie.kiedyprzyjedzie.pl/97,0,621231
669620,98,Grajów os. Katy,49.933722,20.107948,http://kolejemalopolskie.kiedyprzyjedzie.pl/98,0,621231
621252,10074,Grajów Przymiarki,49.943735,20.093185,http://kolejemalopolskie.kiedyprzyjedzie.pl/10074,1,
669660,138,Grajów Przymiarki,49.943594,20.092878,http://kolejemalopolskie.kiedyprzyjedzie.pl/138,0,621252
669662,140,Grajów Przymiarki,49.943752,20.093402,http://kolejemalopolskie.kiedyprzyjedzie.pl/140,0,621252
669667,145,Grajów Przymiarki,49.943859,20.093275,http://kolejemalopolskie.kiedyprzyjedzie.pl/145,0,621252
621226,10079,Grajów V Boisko,49.928768,20.1095755,http://kolejemalopolskie.kiedyprzyjedzie.pl/10079,1,
669608,86,Grajów V Boisko,49.928709,20.109451,http://kolejemalopolskie.kiedyprzyjedzie.pl/86,0,621226
1014929,2192,Grajów V Boisko,49.928827,20.1097,http://kolejemalopolskie.kiedyprzyjedzie.pl/2192,0,621226
959829,10543,Grajów Żakowa,49.922589,20.117178,http://kolejemalopolskie.kiedyprzyjedzie.pl/10543,1,
1014932,2196,Grajów Żakowa,49.922572,20.117142,http://kolejemalopolskie.kiedyprzyjedzie.pl/2196,0,959829
1014933,2197,Grajów Żakowa,49.922606,20.117214,http://kolejemalopolskie.kiedyprzyjedzie.pl/2197,0,959829
959951,10870,Gródek nad Dunajcem,49.746876,20.7321745,http://kolejemalopolskie.kiedyprzyjedzie.pl/10870,1,
1015159,2423,Gródek nad Dunajcem,49.746328,20.731802,http://kolejemalopolskie.kiedyprzyjedzie.pl/2423,0,959951
1015160,2424,Gródek nad Dunajcem,49.747424,20.732547,http://kolejemalopolskie.kiedyprzyjedzie.pl/2424,0,959951
959950,10869,Gródek nad Dunajcem Koszarka,49.7391275,20.727748,http://kolejemalopolskie.kiedyprzyjedzie.pl/10869,1,
1015157,2421,Gródek nad Dunajcem Koszarka,49.739455,20.727444,http://kolejemalopolskie.kiedyprzyjedzie.pl/2421,0,959950
1015158,2422,Gródek nad Dunajcem Koszarka,49.7388,20.728052,http://kolejemalopolskie.kiedyprzyjedzie.pl/2422,0,959950
1586256,11759,Grojec II,50.079747,19.556873,http://kolejemalopolskie.kiedyprzyjedzie.pl/11759,1,
1657848,3552,Grojec II,50.079581,19.556888,http://kolejemalopolskie.kiedyprzyjedzie.pl/3552,0,1586256
1657849,3553,Grojec II,50.079914,19.556858,http://kolejemalopolskie.kiedyprzyjedzie.pl/3553,0,1586256
1586257,11716,Grojec Sklep,50.085555,19.575786,http://kolejemalopolskie.kiedyprzyjedzie.pl/11716,1,
1657850,3554,Grojec Sklep,50.085426,19.57675,http://kolejemalopolskie.kiedyprzyjedzie.pl/3554,0,1586257
1657851,3555,Grojec Sklep,50.085685,19.574822,http://kolejemalopolskie.kiedyprzyjedzie.pl/3555,0,1586257
1586258,11756,Grojec Szkoła,50.087713,19.561868,http://kolejemalopolskie.kiedyprzyjedzie.pl/11756,1,
1657852,3556,Grojec Szkoła,50.087759,19.561664,http://kolejemalopolskie.kiedyprzyjedzie.pl/3556,0,1586258
1657853,3557,Grojec Szkoła,50.087668,19.562072,http://kolejemalopolskie.kiedyprzyjedzie.pl/3557,0,1586258
1586259,11757,Grojec Waga,50.089614,19.555751,http://kolejemalopolskie.kiedyprzyjedzie.pl/11757,1,
1657855,3559,Grojec Waga,50.088893,19.555201,http://kolejemalopolskie.kiedyprzyjedzie.pl/3559,0,1586259
1586260,11760,Grojec Zajezdnia (wieś),50.086156,19.567526,http://kolejemalopolskie.kiedyprzyjedzie.pl/11760,1,
1657856,3560,Grojec Zajezdnia (wieś),50.086121,19.567473,http://kolejemalopolskie.kiedyprzyjedzie.pl/3560,0,1586260
1657857,3561,Grojec Zajezdnia (wieś),50.086191,19.567579,http://kolejemalopolskie.kiedyprzyjedzie.pl/3561,0,1586260
1486506,11680,Gromnik Granica,49.8414135,20.975915,http://kolejemalopolskie.kiedyprzyjedzie.pl/11680,1,
1015249,2513,Gromnik Granica,49.841211,20.976906,http://kolejemalopolskie.kiedyprzyjedzie.pl/2513,0,1486506
1450279,2836,Gromnik Granica,49.841616,20.974924,http://kolejemalopolskie.kiedyprzyjedzie.pl/2836,0,1486506
1389651,11504,Gromnik Rondo,49.838548,20.962254,http://kolejemalopolskie.kiedyprzyjedzie.pl/11504,1,
1450280,2837,Gromnik Rondo,49.838548,20.962254,http://kolejemalopolskie.kiedyprzyjedzie.pl/2837,0,1389651
1428589,11530,Groń,49.423302,20.0899825,http://kolejemalopolskie.kiedyprzyjedzie.pl/11530,1,
1491080,3298,Groń,49.422866,20.09027,http://kolejemalopolskie.kiedyprzyjedzie.pl/3298,0,1428589
1491081,3299,Groń,49.423738,20.089695,http://kolejemalopolskie.kiedyprzyjedzie.pl/3299,0,1428589
1428588,11529,Gronków Górny,49.4375555,20.0824505,http://kolejemalopolskie.kiedyprzyjedzie.pl/11529,1,
1491079,3297,Gronków Górny,49.437896,20.082455,http://kolejemalopolskie.kiedyprzyjedzie.pl/3297,0,1428588
1491078,3417,Gronków Górny,49.437215,20.082446,http://kolejemalopolskie.kiedyprzyjedzie.pl/3417,0,1428588
960101,10761,Hańczowa Dół,49.4858155,21.15339,http://kolejemalopolskie.kiedyprzyjedzie.pl/10761,1,
1015408,2672,Hańczowa Dół,49.486651,21.152922,http://kolejemalopolskie.kiedyprzyjedzie.pl/2672,0,960101
1015409,2673,Hańczowa Dół,49.48498,21.153858,http://kolejemalopolskie.kiedyprzyjedzie.pl/2673,0,960101
960105,10763,Hańczowa Górna,49.4759025,21.158189,http://kolejemalopolskie.kiedyprzyjedzie.pl/10763,1,
1015416,2679,Hańczowa Górna,49.476617,21.157967,http://kolejemalopolskie.kiedyprzyjedzie.pl/2679,0,960105
1015417,2680,Hańczowa Górna,49.475188,21.158411,http://kolejemalopolskie.kiedyprzyjedzie.pl/2680,0,960105
960100,10760,Hańczowa I,49.4945565,21.14559,http://kolejemalopolskie.kiedyprzyjedzie.pl/10760,1,
1015406,2670,Hańczowa I,49.494834,21.145454,http://kolejemalopolskie.kiedyprzyjedzie.pl/2670,0,960100
1015407,2671,Hańczowa I,49.494279,21.145726,http://kolejemalopolskie.kiedyprzyjedzie.pl/2671,0,960100
960103,10762,Hańczowa Łukacyn,49.4815405,21.155718,http://kolejemalopolskie.kiedyprzyjedzie.pl/10762,1,
1015412,2676,Hańczowa Łukacyn,49.482108,21.155543,http://kolejemalopolskie.kiedyprzyjedzie.pl/2676,0,960103
1015413,2677,Hańczowa Łukacyn,49.480973,21.155893,http://kolejemalopolskie.kiedyprzyjedzie.pl/2677,0,960103
960110,10766,Hańczowa Obrzut,49.4536925,21.163364,http://kolejemalopolskie.kiedyprzyjedzie.pl/10766,1,
1015426,2690,Hańczowa Obrzut,49.454031,21.163067,http://kolejemalopolskie.kiedyprzyjedzie.pl/2690,0,960110
1015427,2691,Hańczowa Obrzut,49.453354,21.163661,http://kolejemalopolskie.kiedyprzyjedzie.pl/2691,0,960110
960108,10765,Hańczowa Szafran,49.461628,21.160381,http://kolejemalopolskie.kiedyprzyjedzie.pl/10765,1,
1015422,2686,Hańczowa Szafran,49.461865,21.16035,http://kolejemalopolskie.kiedyprzyjedzie.pl/2686,0,960108
1015423,2687,Hańczowa Szafran,49.461391,21.160412,http://kolejemalopolskie.kiedyprzyjedzie.pl/2687,0,960108
960109,10764,Hańczowa Szkoła,49.470131,21.160716,http://kolejemalopolskie.kiedyprzyjedzie.pl/10764,1,
1015424,2688,Hańczowa Szkoła,49.470418,21.160665,http://kolejemalopolskie.kiedyprzyjedzie.pl/2688,0,960109
1015425,2689,Hańczowa Szkoła,49.469844,21.160767,http://kolejemalopolskie.kiedyprzyjedzie.pl/2689,0,960109
1147701,11085,Hańczowa Za Osuwiskiem,49.4899825,21.149817,http://kolejemalopolskie.kiedyprzyjedzie.pl/11085,1,
1185405,6070,Hańczowa Za Osuwiskiem,49.490441,21.149531,http://kolejemalopolskie.kiedyprzyjedzie.pl/6070,0,1147701
1201847,6071,Hańczowa Za Osuwiskiem,49.489524,21.150103,http://kolejemalopolskie.kiedyprzyjedzie.pl/6071,0,1147701
959843,10841,Harklowa,49.472705,20.169504,http://kolejemalopolskie.kiedyprzyjedzie.pl/10841,1,
1014959,2223,Harklowa,49.472705,20.168911,http://kolejemalopolskie.kiedyprzyjedzie.pl/2223,0,959843
1014960,2224,Harklowa,49.472705,20.170097,http://kolejemalopolskie.kiedyprzyjedzie.pl/2224,0,959843
959842,10842,Harklowa Grapka,49.469658,20.149187,http://kolejemalopolskie.kiedyprzyjedzie.pl/10842,1,
1014957,2221,Harklowa Grapka,49.469623,20.148974,http://kolejemalopolskie.kiedyprzyjedzie.pl/2221,0,959842
1014958,2222,Harklowa Grapka,49.469693,20.1494,http://kolejemalopolskie.kiedyprzyjedzie.pl/2222,0,959842
1216949,11113,Hladovka - byt.RD,49.367987,19.7679925,http://kolejemalopolskie.kiedyprzyjedzie.pl/11113,1,
1271978,8992,Hladovka - byt.RD,49.367927,19.768021,http://kolejemalopolskie.kiedyprzyjedzie.pl/8992,0,1216949
1271979,8993,Hladovka - byt.RD,49.368047,19.767964,http://kolejemalopolskie.kiedyprzyjedzie.pl/8993,0,1216949
1216947,11115,Hladovka - dol.koniec,49.368324,19.748581,http://kolejemalopolskie.kiedyprzyjedzie.pl/11115,1,
1271974,8988,Hladovka - dol.koniec,49.368222,19.748269,http://kolejemalopolskie.kiedyprzyjedzie.pl/8988,0,1216947
1271975,8989,Hladovka - dol.koniec,49.368426,19.748893,http://kolejemalopolskie.kiedyprzyjedzie.pl/8989,0,1216947
1216948,11114,Hladovka - Jednota,49.369303,19.7573315,http://kolejemalopolskie.kiedyprzyjedzie.pl/11114,1,
1271976,8990,Hladovka - Jednota,49.369266,19.757203,http://kolejemalopolskie.kiedyprzyjedzie.pl/8990,0,1216948
1271977,8991,Hladovka - Jednota,49.36934,19.75746,http://kolejemalopolskie.kiedyprzyjedzie.pl/8991,0,1216948
621217,10058,Hucisko I,49.920044,20.13494,http://kolejemalopolskie.kiedyprzyjedzie.pl/10058,1,
669591,69,Hucisko I,49.92007,20.13501,http://kolejemalopolskie.kiedyprzyjedzie.pl/69,0,621217
669592,70,Hucisko I,49.920018,20.13487,http://kolejemalopolskie.kiedyprzyjedzie.pl/70,0,621217
621219,10057,Hucisko II,49.9250705,20.129646,http://kolejemalopolskie.kiedyprzyjedzie.pl/10057,1,
669595,73,Hucisko II,49.9251,20.129721,http://kolejemalopolskie.kiedyprzyjedzie.pl/73,0,621219
669596,74,Hucisko II,49.925041,20.129571,http://kolejemalopolskie.kiedyprzyjedzie.pl/74,0,621219
959830,10544,Hucisko Kapliczka,49.919714,20.118935,http://kolejemalopolskie.kiedyprzyjedzie.pl/10544,1,
1014934,2198,Hucisko Kapliczka,49.919702,20.118905,http://kolejemalopolskie.kiedyprzyjedzie.pl/2198,0,959830
1014935,2199,Hucisko Kapliczka,49.919726,20.118965,http://kolejemalopolskie.kiedyprzyjedzie.pl/2199,0,959830
959838,10545,Hucisko Las,49.914983,20.1263225,http://kolejemalopolskie.kiedyprzyjedzie.pl/10545,1,
1014949,2213,Hucisko Las,49.914995,20.126294,http://kolejemalopolskie.kiedyprzyjedzie.pl/2213,0,959838
1014950,2214,Hucisko Las,49.914971,20.126351,http://kolejemalopolskie.kiedyprzyjedzie.pl/2214,0,959838
1389793,11392,Igołomia I,50.0944865,20.2539745,http://kolejemalopolskie.kiedyprzyjedzie.pl/11392,1,
1450531,3097,Igołomia I,50.095188,20.255772,http://kolejemalopolskie.kiedyprzyjedzie.pl/3097,0,1389793
1450532,3098,Igołomia I,50.093785,20.252177,http://kolejemalopolskie.kiedyprzyjedzie.pl/3098,0,1389793
1389792,11391,Igołomia II,50.0909385,20.243898,http://kolejemalopolskie.kiedyprzyjedzie.pl/11391,1,
1450529,3095,Igołomia II,50.091021,20.244318,http://kolejemalopolskie.kiedyprzyjedzie.pl/3095,0,1389792
1450530,3096,Igołomia II,50.090856,20.243478,http://kolejemalopolskie.kiedyprzyjedzie.pl/3096,0,1389792
1180829,11102,Imbramowice Cmentarz Stary,50.307306,19.855409,http://kolejemalopolskie.kiedyprzyjedzie.pl/11102,1,
1235749,2768,Imbramowice Cmentarz Stary,50.307265,19.855411,http://kolejemalopolskie.kiedyprzyjedzie.pl/2768,0,1180829
1235750,2769,Imbramowice Cmentarz Stary,50.307347,19.855407,http://kolejemalopolskie.kiedyprzyjedzie.pl/2769,0,1180829
771586,10348,Imbramowice Dolne,50.303216,19.8697565,http://kolejemalopolskie.kiedyprzyjedzie.pl/10348,1,
824576,699,Imbramowice Dolne,50.303252,19.869751,http://kolejemalopolskie.kiedyprzyjedzie.pl/699,0,771586
824577,769,Imbramowice Dolne,50.30318,19.869762,http://kolejemalopolskie.kiedyprzyjedzie.pl/769,0,771586
771587,10347,Imbramowice Górne,50.3101985,19.8453305,http://kolejemalopolskie.kiedyprzyjedzie.pl/10347,1,
824578,700,Imbramowice Górne,50.310186,19.845408,http://kolejemalopolskie.kiedyprzyjedzie.pl/700,0,771587
824579,768,Imbramowice Górne,50.310211,19.845253,http://kolejemalopolskie.kiedyprzyjedzie.pl/768,0,771587
1497419,11567,Inwałd Kościół,49.8630325,19.3927005,http://kolejemalopolskie.kiedyprzyjedzie.pl/11567,1,
1559099,3368,Inwałd Kościół,49.863583,19.395391,http://kolejemalopolskie.kiedyprzyjedzie.pl/3368,0,1497419
1559098,3369,Inwałd Kościół,49.862482,19.39001,http://kolejemalopolskie.kiedyprzyjedzie.pl/3369,0,1497419
1497421,11568,Inwałd Sklep (Park Rozrywki),49.867085,19.4090435,http://kolejemalopolskie.kiedyprzyjedzie.pl/11568,1,
1559101,3370,Inwałd Sklep (Park Rozrywki),49.867249,19.40971,http://kolejemalopolskie.kiedyprzyjedzie.pl/3370,0,1497421
1559100,3371,Inwałd Sklep (Park Rozrywki),49.866921,19.408377,http://kolejemalopolskie.kiedyprzyjedzie.pl/3371,0,1497421
690377,10218,Ispina Leśniczówka,50.1138055,20.378847,http://kolejemalopolskie.kiedyprzyjedzie.pl/10218,1,
741879,4370,Ispina Leśniczówka,50.113629,20.378688,http://kolejemalopolskie.kiedyprzyjedzie.pl/4370,0,690377
741880,4371,Ispina Leśniczówka,50.113982,20.379006,http://kolejemalopolskie.kiedyprzyjedzie.pl/4371,0,690377
690378,10216,Ispina Most,50.117552,20.3838895,http://kolejemalopolskie.kiedyprzyjedzie.pl/10216,1,
741881,4372,Ispina Most,50.117461,20.383888,http://kolejemalopolskie.kiedyprzyjedzie.pl/4372,0,690378
741882,4373,Ispina Most,50.117643,20.383891,http://kolejemalopolskie.kiedyprzyjedzie.pl/4373,0,690378
763328,10217,Ispina Przedszkole,50.116551,20.3832285,http://kolejemalopolskie.kiedyprzyjedzie.pl/10217,1,
815263,4378,Ispina Przedszkole,50.116669,20.38342,http://kolejemalopolskie.kiedyprzyjedzie.pl/4378,0,763328
815264,4379,Ispina Przedszkole,50.116433,20.383037,http://kolejemalopolskie.kiedyprzyjedzie.pl/4379,0,763328
1389870,11497,Iwkowa Centrum,49.814241,20.5942425,http://kolejemalopolskie.kiedyprzyjedzie.pl/11497,1,
1450676,3247,Iwkowa Centrum,49.8141,20.594592,http://kolejemalopolskie.kiedyprzyjedzie.pl/3247,0,1389870
1450677,3248,Iwkowa Centrum,49.814382,20.593893,http://kolejemalopolskie.kiedyprzyjedzie.pl/3248,0,1389870
1389872,11499,Iwkowa Gomółkowo,49.8210895,20.5787495,http://kolejemalopolskie.kiedyprzyjedzie.pl/11499,1,
1450680,3251,Iwkowa Gomółkowo,49.821127,20.578739,http://kolejemalopolskie.kiedyprzyjedzie.pl/3251,0,1389872
1450681,3252,Iwkowa Gomółkowo,49.821052,20.57876,http://kolejemalopolskie.kiedyprzyjedzie.pl/3252,0,1389872
1389875,11502,Iwkowa Humiejowo,49.8261895,20.547013,http://kolejemalopolskie.kiedyprzyjedzie.pl/11502,1,
1450686,3257,Iwkowa Humiejowo,49.82602,20.549079,http://kolejemalopolskie.kiedyprzyjedzie.pl/3257,0,1389875
1450687,3258,Iwkowa Humiejowo,49.826359,20.544947,http://kolejemalopolskie.kiedyprzyjedzie.pl/3258,0,1389875
1389876,11503,Iwkowa Nagórze Pętla,49.827501,20.53298,http://kolejemalopolskie.kiedyprzyjedzie.pl/11503,1,
1450688,3259,Iwkowa Nagórze Pętla,49.827501,20.53298,http://kolejemalopolskie.kiedyprzyjedzie.pl/3259,0,1389876
1389874,11501,Iwkowa Nagórze Sklep,49.824509,20.5548555,http://kolejemalopolskie.kiedyprzyjedzie.pl/11501,1,
1450684,3255,Iwkowa Nagórze Sklep,49.82453,20.554854,http://kolejemalopolskie.kiedyprzyjedzie.pl/3255,0,1389874
1450685,3256,Iwkowa Nagórze Sklep,49.824488,20.554857,http://kolejemalopolskie.kiedyprzyjedzie.pl/3256,0,1389874
1389873,11500,Iwkowa Piechowo,49.8234275,20.5641285,http://kolejemalopolskie.kiedyprzyjedzie.pl/11500,1,
1450682,3253,Iwkowa Piechowo,49.823442,20.564136,http://kolejemalopolskie.kiedyprzyjedzie.pl/3253,0,1389873
1450683,3254,Iwkowa Piechowo,49.823413,20.564121,http://kolejemalopolskie.kiedyprzyjedzie.pl/3254,0,1389873
1389871,11498,Iwkowa Szkoła,49.819975,20.5842,http://kolejemalopolskie.kiedyprzyjedzie.pl/11498,1,
1450678,3249,Iwkowa Szkoła,49.819991,20.58423,http://kolejemalopolskie.kiedyprzyjedzie.pl/3249,0,1389871
1450679,3250,Iwkowa Szkoła,49.819959,20.58417,http://kolejemalopolskie.kiedyprzyjedzie.pl/3250,0,1389871
1389869,11496,Iwkowa Włodykowo,49.8067505,20.6022495,http://kolejemalopolskie.kiedyprzyjedzie.pl/11496,1,
1450674,3245,Iwkowa Włodykowo,49.807013,20.602138,http://kolejemalopolskie.kiedyprzyjedzie.pl/3245,0,1389869
1450675,3246,Iwkowa Włodykowo,49.806488,20.602361,http://kolejemalopolskie.kiedyprzyjedzie.pl/3246,0,1389869
1497430,11577,Izdebnik II,49.8688125,19.763224,http://kolejemalopolskie.kiedyprzyjedzie.pl/11577,1,
1559118,3387,Izdebnik II,49.869014,19.763524,http://kolejemalopolskie.kiedyprzyjedzie.pl/3387,0,1497430
1559117,3388,Izdebnik II,49.868611,19.762924,http://kolejemalopolskie.kiedyprzyjedzie.pl/3388,0,1497430
690366,10208,Jakubowice,50.1875585,20.322236,http://kolejemalopolskie.kiedyprzyjedzie.pl/10208,1,
741858,4349,Jakubowice,50.187707,20.322005,http://kolejemalopolskie.kiedyprzyjedzie.pl/4349,0,690366
741859,4350,Jakubowice,50.18741,20.322467,http://kolejemalopolskie.kiedyprzyjedzie.pl/4350,0,690366
771603,10330,Jangrot I,50.3095015,19.728616,http://kolejemalopolskie.kiedyprzyjedzie.pl/10330,1,
824613,719,Jangrot I,50.309569,19.728351,http://kolejemalopolskie.kiedyprzyjedzie.pl/719,0,771603
824614,750,Jangrot I,50.309434,19.728881,http://kolejemalopolskie.kiedyprzyjedzie.pl/750,0,771603
771602,10331,Jangrot II,50.308433,19.744599,http://kolejemalopolskie.kiedyprzyjedzie.pl/10331,1,
824611,718,Jangrot II,50.308513,19.744513,http://kolejemalopolskie.kiedyprzyjedzie.pl/718,0,771602
824612,751,Jangrot II,50.308353,19.744685,http://kolejemalopolskie.kiedyprzyjedzie.pl/751,0,771602
771601,10332,Jangrot III,50.3059965,19.755392,http://kolejemalopolskie.kiedyprzyjedzie.pl/10332,1,
824610,752,Jangrot III,50.30604,19.755414,http://kolejemalopolskie.kiedyprzyjedzie.pl/752,0,771601
1247103,2782,Jangrot III,50.305953,19.75537,http://kolejemalopolskie.kiedyprzyjedzie.pl/2782,0,771601
621223,10250,Jankówka,49.9266,20.0725325,http://kolejemalopolskie.kiedyprzyjedzie.pl/10250,1,
669603,81,Jankówka,49.926365,20.072726,http://kolejemalopolskie.kiedyprzyjedzie.pl/81,0,621223
669604,82,Jankówka,49.926835,20.072339,http://kolejemalopolskie.kiedyprzyjedzie.pl/82,0,621223
771561,10374,Januszowice Młyńska,50.149535,19.893027,http://kolejemalopolskie.kiedyprzyjedzie.pl/10374,1,
824526,674,Januszowice Młyńska,50.149363,19.893206,http://kolejemalopolskie.kiedyprzyjedzie.pl/674,0,771561
824527,795,Januszowice Młyńska,50.149707,19.892848,http://kolejemalopolskie.kiedyprzyjedzie.pl/795,0,771561
959776,10921,Jawornik,49.856937,19.910861,http://kolejemalopolskie.kiedyprzyjedzie.pl/10921,1,
1014850,2114,Jawornik,49.856872,19.910748,http://kolejemalopolskie.kiedyprzyjedzie.pl/2114,0,959776
1014851,2115,Jawornik,49.857002,19.910974,http://kolejemalopolskie.kiedyprzyjedzie.pl/2115,0,959776
959779,10920,Jawornik (kładka dla pieszych),49.853278,19.9162165,http://kolejemalopolskie.kiedyprzyjedzie.pl/10920,1,
1014856,2120,Jawornik (kładka dla pieszych),49.853629,19.915881,http://kolejemalopolskie.kiedyprzyjedzie.pl/2120,0,959779
1014857,2121,Jawornik (kładka dla pieszych),49.852927,19.916552,http://kolejemalopolskie.kiedyprzyjedzie.pl/2121,0,959779
959775,10922,Jawornik Syberia,49.8607705,19.90937,http://kolejemalopolskie.kiedyprzyjedzie.pl/10922,1,
1014848,2112,Jawornik Syberia,49.86042,19.908935,http://kolejemalopolskie.kiedyprzyjedzie.pl/2112,0,959775
1014849,2113,Jawornik Syberia,49.861121,19.909805,http://kolejemalopolskie.kiedyprzyjedzie.pl/2113,0,959775
771659,10432,Jeziorzany Górskie Domy,49.981595,19.7666745,http://kolejemalopolskie.kiedyprzyjedzie.pl/10432,1,
824716,876,Jeziorzany Górskie Domy,49.981562,19.766657,http://kolejemalopolskie.kiedyprzyjedzie.pl/876,0,771659
824717,920,Jeziorzany Górskie Domy,49.981628,19.766692,http://kolejemalopolskie.kiedyprzyjedzie.pl/920,0,771659
771660,10433,Jeziorzany Pętla,49.987212,19.778459,http://kolejemalopolskie.kiedyprzyjedzie.pl/10433,1,
824718,877,Jeziorzany Pętla,49.987112,19.77848,http://kolejemalopolskie.kiedyprzyjedzie.pl/877,0,771660
824719,919,Jeziorzany Pętla,49.987312,19.778438,http://kolejemalopolskie.kiedyprzyjedzie.pl/919,0,771660
771661,10434,Jeziorzany Rondo,49.993736,19.776168,http://kolejemalopolskie.kiedyprzyjedzie.pl/10434,1,
824720,878,Jeziorzany Rondo,49.993426,19.776558,http://kolejemalopolskie.kiedyprzyjedzie.pl/878,0,771661
824721,918,Jeziorzany Rondo,49.994046,19.775778,http://kolejemalopolskie.kiedyprzyjedzie.pl/918,0,771661
654060,10204,Jodłówka Przedszkole,49.991126,20.539194,http://kolejemalopolskie.kiedyprzyjedzie.pl/10204,1,
703749,412,Jodłówka Przedszkole,49.991126,20.539194,http://kolejemalopolskie.kiedyprzyjedzie.pl/412,0,654060
1252424,11133,Jodłówka - Wałki - Centrum,50.05201,21.14098,http://kolejemalopolskie.kiedyprzyjedzie.pl/11133,1,
1308408,5009,Jodłówka - Wałki - Centrum,50.0519,21.14064,http://kolejemalopolskie.kiedyprzyjedzie.pl/5009,0,1252424
1308409,5010,Jodłówka - Wałki - Centrum,50.05212,21.14132,http://kolejemalopolskie.kiedyprzyjedzie.pl/5010,0,1252424
1252425,11134,Jodłówka - Wałki - Dół,50.06693,21.13496,http://kolejemalopolskie.kiedyprzyjedzie.pl/11134,1,
1308410,5011,Jodłówka - Wałki - Dół,50.06693,21.13496,http://kolejemalopolskie.kiedyprzyjedzie.pl/5011,0,1252425
1252426,11135,Jodłówka - Wałki - Górówka,50.06042,21.13906,http://kolejemalopolskie.kiedyprzyjedzie.pl/11135,1,
1308411,5012,Jodłówka - Wałki - Górówka,50.06046,21.13888,http://kolejemalopolskie.kiedyprzyjedzie.pl/5012,0,1252426
1308412,5013,Jodłówka - Wałki - Górówka,50.06038,21.13924,http://kolejemalopolskie.kiedyprzyjedzie.pl/5013,0,1252426
1252427,11136,Jodłówka - Wałki - Górówka Zachodnia,50.058945,21.112585,http://kolejemalopolskie.kiedyprzyjedzie.pl/11136,1,
1308413,5014,Jodłówka - Wałki - Górówka Zachodnia,50.05895,21.11279,http://kolejemalopolskie.kiedyprzyjedzie.pl/5014,0,1252427
1308414,5015,Jodłówka - Wałki - Górówka Zachodnia,50.05894,21.11238,http://kolejemalopolskie.kiedyprzyjedzie.pl/5015,0,1252427
1252428,11137,Jodłówka - Wałki - Granica,50.048795,21.127175,http://kolejemalopolskie.kiedyprzyjedzie.pl/11137,1,
1308415,5016,Jodłówka - Wałki - Granica,50.04877,21.12638,http://kolejemalopolskie.kiedyprzyjedzie.pl/5016,0,1252428
1308416,5017,Jodłówka - Wałki - Granica,50.04882,21.12797,http://kolejemalopolskie.kiedyprzyjedzie.pl/5017,0,1252428
1252429,11138,Jodłówka - Wałki - Las,50.063235,21.13701,http://kolejemalopolskie.kiedyprzyjedzie.pl/11138,1,
1308417,5018,Jodłówka - Wałki - Las,50.06298,21.13722,http://kolejemalopolskie.kiedyprzyjedzie.pl/5018,0,1252429
1308418,5019,Jodłówka - Wałki - Las,50.06349,21.1368,http://kolejemalopolskie.kiedyprzyjedzie.pl/5019,0,1252429
1252430,11139,Jodłówka - Wałki - Lekarz,50.04995,21.1353,http://kolejemalopolskie.kiedyprzyjedzie.pl/11139,1,
1308419,5020,Jodłówka - Wałki - Lekarz,50.04994,21.13517,http://kolejemalopolskie.kiedyprzyjedzie.pl/5020,0,1252430
1308420,5021,Jodłówka - Wałki - Lekarz,50.04996,21.13543,http://kolejemalopolskie.kiedyprzyjedzie.pl/5021,0,1252430
1252431,11140,Jodłówka - Wałki - Pętla,50.05949,21.15791,http://kolejemalopolskie.kiedyprzyjedzie.pl/11140,1,
1308421,5022,Jodłówka - Wałki - Pętla,50.05949,21.15791,http://kolejemalopolskie.kiedyprzyjedzie.pl/5022,0,1252431
