service_id,date,exception_type
2023_2024_1513193,20240917,1
2023_2024_1529608,20240907,1
2023_2024_1529608,20240908,1
2023_2024_1513246,20240902,1
2023_2024_1513246,20240903,1
2023_2024_1513246,20240904,1
2023_2024_1513246,20240905,1
2023_2024_1513246,20240906,1
2023_2024_1513246,20240909,1
2023_2024_1513246,20240910,1
2023_2024_1513246,20240911,1
2023_2024_1513246,20240912,1
2023_2024_1513246,20240913,1
2023_2024_1513246,20240916,1
2023_2024_1513246,20240917,1
2023_2024_1513246,20240918,1
2023_2024_1513246,20240919,1
2023_2024_1513246,20240920,1
2023_2024_1513246,20240923,1
2023_2024_1513246,20240924,1
2023_2024_1513246,20240925,1
2023_2024_1513246,20240926,1
2023_2024_1513246,20240927,1
2023_2024_1513246,20240930,1
2023_2024_1513246,20241001,1
2023_2024_1513246,20241002,1
2023_2024_1513246,20241003,1
2023_2024_1513246,20241004,1
2023_2024_1513246,20241007,1
2023_2024_1513246,20241008,1
2023_2024_1513246,20241009,1
2023_2024_1513246,20241010,1
2023_2024_1513246,20241011,1
2023_2024_1513246,20241014,1
2023_2024_1513246,20241015,1
2023_2024_1513246,20241016,1
2023_2024_1513246,20241017,1
2023_2024_1513246,20241018,1
2023_2024_1513246,20241021,1
2023_2024_1513246,20241022,1
2023_2024_1513246,20241023,1
2023_2024_1513246,20241024,1
2023_2024_1513246,20241025,1
2023_2024_1513246,20241028,1
2023_2024_1513246,20241029,1
2023_2024_1513246,20241030,1
2023_2024_1513246,20241031,1
2023_2024_1513246,20241104,1
2023_2024_1513246,20241105,1
2023_2024_1513246,20241106,1
2023_2024_1513246,20241107,1
2023_2024_1513246,20241108,1
2023_2024_1522321,20240926,1
2023_2024_1522321,20240927,1
2023_2024_1522321,20240930,1
2023_2024_1153100,20240826,1
2023_2024_1153100,20240827,1
2023_2024_1153100,20240828,1
2023_2024_1153100,20240829,1
2023_2024_1153100,20240830,1
2023_2024_1529650,20241012,1
2023_2024_1529650,20241013,1
2023_2024_945369,20240831,1
2023_2024_1513229,20240902,1
2023_2024_1513229,20240903,1
2023_2024_1513229,20240904,1
2023_2024_1513229,20240905,1
2023_2024_1513229,20240906,1
2023_2024_1513229,20240909,1
2023_2024_1513229,20240910,1
2023_2024_1513229,20240911,1
2023_2024_1513229,20240912,1
2023_2024_1513229,20240913,1
2023_2024_1513229,20240916,1
2023_2024_1513229,20240917,1
2023_2024_1513229,20240918,1
2023_2024_1513229,20240919,1
2023_2024_1513229,20240920,1
2023_2024_1513229,20240923,1
2023_2024_1513229,20240924,1
2023_2024_1513229,20240925,1
2023_2024_1513229,20240926,1
2023_2024_1513229,20240927,1
2023_2024_1513229,20240930,1
2023_2024_1513229,20241001,1
2023_2024_1513229,20241002,1
2023_2024_1513229,20241003,1
2023_2024_1513229,20241004,1
2023_2024_1513229,20241007,1
2023_2024_1513229,20241008,1
2023_2024_1513229,20241009,1
2023_2024_1513229,20241010,1
2023_2024_1513229,20241011,1
2023_2024_1513229,20241014,1
2023_2024_1513229,20241015,1
2023_2024_1513229,20241016,1
2023_2024_1513229,20241017,1
2023_2024_1513229,20241018,1
2023_2024_1513229,20241021,1
2023_2024_1513229,20241022,1
2023_2024_1513229,20241023,1
2023_2024_1513229,20241024,1
2023_2024_1513229,20241025,1
2023_2024_1513229,20241028,1
2023_2024_1513229,20241029,1
2023_2024_1513229,20241030,1
2023_2024_1513229,20241031,1
2023_2024_1513229,20241104,1
2023_2024_1513229,20241105,1
2023_2024_1513229,20241106,1
2023_2024_1513229,20241107,1
2023_2024_1513229,20241108,1
2023_2024_1521503,20241014,1
2023_2024_1521503,20241015,1
2023_2024_1521503,20241016,1
2023_2024_1521503,20241017,1
2023_2024_1521503,20241018,1
2023_2024_1521503,20241021,1
2023_2024_1521503,20241022,1
2023_2024_1521503,20241023,1
2023_2024_1521503,20241024,1
2023_2024_1521503,20241025,1
2023_2024_1521503,20241028,1
2023_2024_1521503,20241029,1
2023_2024_1521503,20241030,1
2023_2024_1521503,20241031,1
2023_2024_1521503,20241104,1
2023_2024_1521503,20241105,1
2023_2024_1521503,20241106,1
2023_2024_1521503,20241107,1
2023_2024_1521503,20241108,1
2023_2024_1522541,20241016,1
2023_2024_1522541,20241017,1
2023_2024_1179414,20240828,1
2023_2024_1179414,20240829,1
2023_2024_1179414,20240830,1
2023_2024_1179414,20240831,1
2023_2024_930951,20240828,1
2023_2024_930951,20240829,1
2023_2024_930951,20240830,1
2023_2024_1522311,20241004,1
2023_2024_1522311,20241007,1
2023_2024_1529869,20240901,1
2023_2024_1529869,20240907,1
2023_2024_1529869,20240908,1
2023_2024_1529869,20240914,1
2023_2024_1529869,20240915,1
2023_2024_1520900,20241004,1
2023_2024_1520900,20241007,1
2023_2024_1153205,20240831,1
2023_2024_1522615,20241028,1
2023_2024_1513516,20240901,1
2023_2024_1513516,20240907,1
2023_2024_1513516,20240908,1
2023_2024_1513516,20240914,1
2023_2024_1513516,20240915,1
2023_2024_1513516,20240921,1
2023_2024_1513516,20240922,1
2023_2024_1513516,20240928,1
2023_2024_1513516,20240929,1
2023_2024_1513516,20241005,1
2023_2024_1513516,20241006,1
2023_2024_1513516,20241012,1
2023_2024_1513516,20241013,1
2023_2024_1513516,20241019,1
2023_2024_1513516,20241020,1
2023_2024_1513516,20241026,1
2023_2024_1513516,20241027,1
2023_2024_1513516,20241101,1
2023_2024_1513516,20241102,1
2023_2024_1513516,20241103,1
2023_2024_1513516,20241109,1
2023_2024_1521641,20240902,1
2023_2024_1522988,20240901,1
2023_2024_1522988,20240907,1
2023_2024_1522988,20240908,1
2023_2024_1522988,20240914,1
2023_2024_1522988,20240915,1
2023_2024_1521617,20240902,1
2023_2024_1522251,20241104,1
2023_2024_1522251,20241105,1
2023_2024_1522251,20241106,1
2023_2024_1522251,20241107,1
2023_2024_1522251,20241108,1
2023_2024_930047,20240826,1
2023_2024_930047,20240827,1
2023_2024_930047,20240828,1
2023_2024_930047,20240829,1
2023_2024_930047,20240830,1
2023_2024_1529675,20240928,1
2023_2024_1529010,20241019,1
2023_2024_1529010,20241020,1
2023_2024_1529010,20241026,1
2023_2024_1529010,20241027,1
2023_2024_1529010,20241101,1
2023_2024_1529010,20241102,1
2023_2024_1529010,20241103,1
2023_2024_1529010,20241109,1
2023_2024_1520850,20240926,1
2023_2024_1520850,20240927,1
2023_2024_1520850,20240930,1
2023_2024_1529349,20241005,1
2023_2024_1529349,20241006,1
2023_2024_1548198,20240915,1
2023_2024_1548198,20240922,1
2023_2024_1548198,20240929,1
2023_2024_1529614,20240907,1
2023_2024_1529614,20240908,1
2023_2024_1521348,20240926,1
2023_2024_1521348,20240927,1
2023_2024_1521348,20240930,1
2023_2024_944898,20240831,1
2023_2024_943914,20240827,1
2023_2024_943914,20240828,1
2023_2024_943914,20240829,1
2023_2024_943914,20240830,1
2023_2024_1513348,20240901,1
2023_2024_1513348,20240907,1
2023_2024_1513348,20240908,1
2023_2024_1513348,20240914,1
2023_2024_1513348,20240915,1
2023_2024_1513348,20240921,1
2023_2024_1513348,20240922,1
2023_2024_1513348,20240928,1
2023_2024_1513348,20240929,1
2023_2024_1513348,20241005,1
2023_2024_1513348,20241006,1
2023_2024_1513348,20241012,1
2023_2024_1513348,20241013,1
2023_2024_1513348,20241019,1
2023_2024_1513348,20241020,1
2023_2024_1513348,20241026,1
2023_2024_1513348,20241027,1
2023_2024_1513348,20241101,1
2023_2024_1513348,20241102,1
2023_2024_1513348,20241103,1
2023_2024_1513348,20241109,1
2023_2024_1548176,20240901,1
2023_2024_1522262,20241104,1
2023_2024_1522262,20241105,1
2023_2024_1522262,20241106,1
2023_2024_1522262,20241107,1
2023_2024_1522262,20241108,1
2023_2024_1522742,20241004,1
2023_2024_1522742,20241007,1
2023_2024_1522742,20241008,1
2023_2024_1522742,20241009,1
2023_2024_1522742,20241010,1
2023_2024_1522742,20241011,1
2023_2024_988515,20240826,1
2023_2024_988515,20240828,1
2023_2024_988515,20240829,1
2023_2024_943808,20240827,1
2023_2024_943808,20240828,1
2023_2024_943808,20240829,1
2023_2024_943808,20240830,1
2023_2024_1521335,20240906,1
2023_2024_1521335,20240909,1
2023_2024_1513449,20240901,1
2023_2024_1513449,20240907,1
2023_2024_1513449,20240908,1
2023_2024_1513449,20240914,1
2023_2024_1513449,20240915,1
2023_2024_1513449,20240921,1
2023_2024_1513449,20240922,1
2023_2024_1513449,20240928,1
2023_2024_1513449,20240929,1
2023_2024_1513449,20241005,1
2023_2024_1513449,20241006,1
2023_2024_1513449,20241012,1
2023_2024_1513449,20241013,1
2023_2024_1513449,20241019,1
2023_2024_1513449,20241020,1
2023_2024_1513449,20241026,1
2023_2024_1513449,20241027,1
2023_2024_1513449,20241101,1
2023_2024_1513449,20241102,1
2023_2024_1513449,20241103,1
2023_2024_1513449,20241109,1
2023_2024_1529164,20240928,1
2023_2024_1529164,20240929,1
2023_2024_930325,20240831,1
2023_2024_1512786,20240902,1
2023_2024_1512786,20240903,1
2023_2024_1512786,20240904,1
2023_2024_1512786,20240905,1
2023_2024_1512786,20240906,1
2023_2024_1512786,20240909,1
2023_2024_1512786,20240910,1
2023_2024_1512786,20240911,1
2023_2024_1512786,20240912,1
2023_2024_1512786,20240913,1
2023_2024_1512786,20240916,1
2023_2024_1512786,20240917,1
2023_2024_1512786,20240918,1
2023_2024_1512786,20240919,1
2023_2024_1512786,20240920,1
2023_2024_1512786,20240923,1
2023_2024_1512786,20240924,1
2023_2024_1512786,20240925,1
2023_2024_1512786,20240926,1
2023_2024_1512786,20240927,1
2023_2024_1512786,20240930,1
2023_2024_1512786,20241001,1
2023_2024_1512786,20241002,1
2023_2024_1512786,20241003,1
2023_2024_1512786,20241004,1
2023_2024_1512786,20241007,1
2023_2024_1512786,20241008,1
2023_2024_1512786,20241009,1
2023_2024_1512786,20241010,1
2023_2024_1512786,20241011,1
2023_2024_1512786,20241014,1
2023_2024_1512786,20241015,1
2023_2024_1512786,20241016,1
2023_2024_1512786,20241017,1
2023_2024_1512786,20241018,1
2023_2024_1512786,20241021,1
2023_2024_1512786,20241022,1
2023_2024_1512786,20241023,1
2023_2024_1512786,20241024,1
2023_2024_1512786,20241025,1
2023_2024_1512786,20241028,1
2023_2024_1512786,20241029,1
2023_2024_1512786,20241030,1
2023_2024_1512786,20241031,1
2023_2024_1512786,20241104,1
2023_2024_1512786,20241105,1
2023_2024_1512786,20241106,1
2023_2024_1512786,20241107,1
2023_2024_1512786,20241108,1
2023_2024_1529953,20241109,1
2023_2024_1520870,20240906,1
2023_2024_1529996,20240907,1
2023_2024_1529996,20240908,1
2023_2024_1529996,20240914,1
2023_2024_1529996,20240915,1
2023_2024_1529996,20240921,1
2023_2024_1529996,20240922,1
2023_2024_1529996,20240928,1
2023_2024_1529996,20240929,1
2023_2024_1512958,20240912,1
2023_2024_1512958,20241004,1
2023_2024_1530635,20241109,1
2023_2024_1529312,20240901,1
2023_2024_1529312,20240907,1
2023_2024_1529312,20240908,1
2023_2024_1529312,20240914,1
2023_2024_1529312,20240915,1
2023_2024_1529312,20240921,1
2023_2024_1529312,20240922,1
2023_2024_1529312,20240928,1
2023_2024_1529312,20240929,1
2023_2024_1529312,20241005,1
2023_2024_1529312,20241006,1
2023_2024_1529312,20241012,1
2023_2024_1529312,20241013,1
2023_2024_1529312,20241019,1
2023_2024_1529312,20241020,1
2023_2024_1529312,20241026,1
2023_2024_1529312,20241027,1
2023_2024_1529312,20241101,1
2023_2024_1529312,20241102,1
2023_2024_1529312,20241103,1
2023_2024_1529312,20241109,1
2023_2024_1512963,20240904,1
2023_2024_1522570,20240910,1
2023_2024_1522570,20240911,1
2023_2024_1521021,20240902,1
2023_2024_946081,20240826,1
2023_2024_946081,20240827,1
2023_2024_946081,20240828,1
2023_2024_946081,20240829,1
2023_2024_946081,20240830,1
2023_2024_931406,20240828,1
2023_2024_931406,20240829,1
2023_2024_931406,20240830,1
2023_2024_1520808,20240926,1
2023_2024_1520808,20240927,1
2023_2024_1520808,20240930,1
2023_2024_1521239,20240902,1
2023_2024_1521239,20240903,1
2023_2024_1521239,20240904,1
2023_2024_1521239,20240905,1
2023_2024_1521239,20240906,1
2023_2024_1521239,20240909,1
2023_2024_1521239,20240910,1
2023_2024_1521239,20240911,1
2023_2024_1521239,20240912,1
2023_2024_1521239,20240913,1
2023_2024_943877,20240831,1
2023_2024_944805,20240826,1
2023_2024_944805,20240827,1
2023_2024_944805,20240828,1
2023_2024_944805,20240829,1
2023_2024_944805,20240830,1
2023_2024_1512945,20240905,1
2023_2024_1512945,20240906,1
2023_2024_1512945,20240909,1
2023_2024_1512945,20240910,1
2023_2024_1512945,20240911,1
2023_2024_1512945,20240913,1
2023_2024_1512945,20240916,1
2023_2024_1512945,20240917,1
2023_2024_1512945,20240918,1
2023_2024_1512945,20240919,1
2023_2024_1512945,20240920,1
2023_2024_1512945,20240923,1
2023_2024_1512945,20240924,1
2023_2024_1512945,20240925,1
2023_2024_1512945,20240926,1
2023_2024_1512945,20240927,1
2023_2024_1512945,20240930,1
2023_2024_1512945,20241001,1
2023_2024_1512945,20241002,1
2023_2024_1512945,20241003,1
2023_2024_1512945,20241007,1
2023_2024_1512945,20241008,1
2023_2024_1512945,20241009,1
2023_2024_1512945,20241010,1
2023_2024_1512945,20241011,1
2023_2024_1512945,20241014,1
2023_2024_1512945,20241015,1
2023_2024_1512945,20241016,1
2023_2024_1512945,20241017,1
2023_2024_1512945,20241018,1
2023_2024_1512945,20241021,1
2023_2024_1512945,20241022,1
2023_2024_1512945,20241023,1
2023_2024_1512945,20241024,1
2023_2024_1512945,20241025,1
2023_2024_1512945,20241028,1
2023_2024_1512945,20241029,1
2023_2024_1512945,20241030,1
2023_2024_1512945,20241031,1
2023_2024_1530330,20241014,1
2023_2024_1522978,20241012,1
2023_2024_1522978,20241013,1
2023_2024_1152930,20240826,1
2023_2024_1152930,20240827,1
2023_2024_1152930,20240828,1
2023_2024_1152930,20240829,1
2023_2024_1152930,20240830,1
2023_2024_930955,20240828,1
2023_2024_930955,20240829,1
2023_2024_930955,20240830,1
2023_2024_931344,20240828,1
2023_2024_931344,20240829,1
2023_2024_931344,20240830,1
2023_2024_1522593,20241014,1
2023_2024_1378438,20240831,1
2023_2024_1153308,20240826,1
2023_2024_1153308,20240827,1
2023_2024_1153308,20240828,1
2023_2024_1153308,20240829,1
2023_2024_1153308,20240830,1
2023_2024_931319,20240828,1
2023_2024_931319,20240829,1
2023_2024_931319,20240830,1
2023_2024_931180,20240831,1
2023_2024_1522212,20240902,1
2023_2024_1522212,20240903,1
2023_2024_1522212,20240904,1
2023_2024_1522212,20240905,1
2023_2024_1522212,20240906,1
2023_2024_1522212,20240909,1
2023_2024_1522212,20240910,1
2023_2024_1522212,20240911,1
2023_2024_1522212,20240912,1
2023_2024_1522212,20240913,1
2023_2024_1522212,20240916,1
2023_2024_1522212,20240917,1
2023_2024_1522212,20240918,1
2023_2024_1522212,20240919,1
2023_2024_1522212,20240920,1
2023_2024_1522212,20240923,1
2023_2024_1522212,20240924,1
2023_2024_1522212,20240925,1
2023_2024_1522212,20240926,1
2023_2024_1522212,20240927,1
2023_2024_1522212,20240930,1
2023_2024_1522212,20241001,1
2023_2024_1522212,20241002,1
2023_2024_1522212,20241003,1
2023_2024_1522212,20241004,1
2023_2024_1522212,20241007,1
2023_2024_1522212,20241008,1
2023_2024_1522212,20241009,1
2023_2024_1522212,20241010,1
2023_2024_1522212,20241011,1
2023_2024_1522212,20241014,1
2023_2024_1522212,20241015,1
2023_2024_1522212,20241016,1
2023_2024_1522212,20241017,1
2023_2024_1522212,20241018,1
2023_2024_1522212,20241021,1
2023_2024_1522212,20241022,1
2023_2024_1522212,20241023,1
2023_2024_1522212,20241024,1
2023_2024_1522212,20241025,1
2023_2024_1522212,20241028,1
2023_2024_1522212,20241029,1
2023_2024_1522212,20241030,1
2023_2024_1522212,20241031,1
2023_2024_1522212,20241104,1
2023_2024_1522212,20241105,1
2023_2024_1522212,20241106,1
2023_2024_1522212,20241107,1
2023_2024_1522212,20241108,1
2023_2024_1529100,20240907,1
2023_2024_1529100,20240908,1
2023_2024_1522133,20241028,1
2023_2024_1522133,20241104,1
2023_2024_1522133,20241105,1
2023_2024_1522133,20241106,1
2023_2024_1522133,20241107,1
2023_2024_1522133,20241108,1
2023_2024_944985,20240826,1
2023_2024_944985,20240827,1
2023_2024_944985,20240828,1
2023_2024_944985,20240829,1
2023_2024_944985,20240830,1
2023_2024_1529642,20241101,1
2023_2024_1529642,20241102,1
2023_2024_1529642,20241103,1
2023_2024_1523021,20241027,1
2023_2024_1523021,20241101,1
2023_2024_1523021,20241102,1
2023_2024_1523021,20241103,1
2023_2024_1523021,20241109,1
2023_2024_1512744,20240902,1
2023_2024_1512744,20240903,1
2023_2024_1512744,20240904,1
2023_2024_1512744,20240905,1
2023_2024_1512744,20240906,1
2023_2024_1512744,20240909,1
2023_2024_1512744,20240910,1
2023_2024_1512744,20240911,1
2023_2024_1512744,20240912,1
2023_2024_1512744,20240913,1
2023_2024_1512744,20240916,1
2023_2024_1512744,20240917,1
2023_2024_1512744,20240918,1
2023_2024_1512744,20240919,1
2023_2024_1512744,20240920,1
2023_2024_1512744,20240923,1
2023_2024_1512744,20240924,1
2023_2024_1512744,20240925,1
2023_2024_1512744,20240926,1
2023_2024_1512744,20240927,1
2023_2024_1512744,20240930,1
2023_2024_1512744,20241001,1
2023_2024_1512744,20241002,1
2023_2024_1512744,20241003,1
2023_2024_1512744,20241004,1
2023_2024_1512744,20241007,1
2023_2024_1512744,20241008,1
2023_2024_1512744,20241009,1
2023_2024_1512744,20241010,1
2023_2024_1512744,20241011,1
2023_2024_1512744,20241014,1
2023_2024_1512744,20241015,1
2023_2024_1512744,20241016,1
2023_2024_1512744,20241017,1
2023_2024_1512744,20241018,1
2023_2024_1512744,20241021,1
2023_2024_1512744,20241022,1
2023_2024_1512744,20241023,1
2023_2024_1512744,20241024,1
2023_2024_1512744,20241025,1
2023_2024_1512744,20241028,1
2023_2024_1512744,20241029,1
2023_2024_1512744,20241030,1
2023_2024_1512744,20241031,1
2023_2024_1512744,20241104,1
2023_2024_1512744,20241105,1
2023_2024_1512744,20241106,1
2023_2024_1512744,20241107,1
2023_2024_1512744,20241108,1
2023_2024_1547340,20241104,1
2023_2024_1547340,20241105,1
2023_2024_1547340,20241107,1
2023_2024_1521510,20241004,1
2023_2024_1521510,20241007,1
2023_2024_1513507,20240901,1
2023_2024_1513507,20240907,1
2023_2024_1513507,20240908,1
2023_2024_1513507,20240914,1
2023_2024_1513507,20240915,1
2023_2024_1513507,20240921,1
2023_2024_1513507,20240922,1
2023_2024_1513507,20240928,1
2023_2024_1513507,20240929,1
2023_2024_1513507,20241005,1
2023_2024_1513507,20241006,1
2023_2024_1513507,20241012,1
2023_2024_1513507,20241013,1
2023_2024_1513507,20241019,1
2023_2024_1513507,20241020,1
2023_2024_1513507,20241026,1
2023_2024_1513507,20241027,1
2023_2024_1513507,20241101,1
2023_2024_1513507,20241102,1
2023_2024_1513507,20241103,1
2023_2024_1513507,20241109,1
2023_2024_1522705,20241014,1
2023_2024_1522751,20241014,1
2023_2024_1522751,20241015,1
2023_2024_1522751,20241016,1
2023_2024_1522751,20241017,1
2023_2024_1522751,20241018,1
2023_2024_1522751,20241021,1
2023_2024_1522751,20241022,1
2023_2024_1522751,20241023,1
2023_2024_1522751,20241024,1
2023_2024_1522751,20241025,1
2023_2024_943750,20240826,1
2023_2024_943750,20240827,1
2023_2024_943750,20240828,1
2023_2024_943750,20240829,1
2023_2024_943750,20240830,1
2023_2024_1521089,20240902,1
2023_2024_1521089,20240903,1
2023_2024_1521089,20240904,1
2023_2024_1521089,20240905,1
2023_2024_1521089,20240906,1
2023_2024_1521089,20240909,1
2023_2024_1521089,20240910,1
2023_2024_1521089,20240911,1
2023_2024_1521089,20240912,1
2023_2024_1521089,20240913,1
2023_2024_930626,20240831,1
2023_2024_1513375,20241013,1
2023_2024_946155,20240826,1
2023_2024_946155,20240827,1
2023_2024_946155,20240828,1
2023_2024_946155,20240829,1
2023_2024_1521611,20240903,1
2023_2024_1521611,20240904,1
2023_2024_1521611,20240905,1
2023_2024_1529949,20240901,1
2023_2024_1529949,20241005,1
2023_2024_1529949,20241006,1
2023_2024_1529949,20241012,1
2023_2024_1529949,20241013,1
2023_2024_1520958,20241010,1
2023_2024_1520958,20241011,1
2023_2024_1521359,20240910,1
2023_2024_1521359,20240911,1
2023_2024_1522271,20241001,1
2023_2024_1522271,20241002,1
2023_2024_1522271,20241003,1
2023_2024_930763,20240826,1
2023_2024_930763,20240827,1
2023_2024_930763,20240828,1
2023_2024_930763,20240829,1
2023_2024_930763,20240830,1
2023_2024_1522919,20240916,1
2023_2024_1522919,20240917,1
2023_2024_1522440,20240902,1
2023_2024_1522440,20240903,1
2023_2024_1522440,20240904,1
2023_2024_1522440,20240905,1
2023_2024_1522440,20240906,1
2023_2024_1522440,20240909,1
2023_2024_1522440,20240910,1
2023_2024_1522440,20240911,1
2023_2024_1522440,20240912,1
2023_2024_1522440,20240913,1
2023_2024_1522440,20240916,1
2023_2024_1522440,20240917,1
2023_2024_1522440,20240918,1
2023_2024_1522440,20240919,1
2023_2024_1522440,20240920,1
2023_2024_1522440,20240923,1
2023_2024_1522440,20240924,1
2023_2024_1522440,20240925,1
2023_2024_1522440,20240926,1
2023_2024_1522440,20240927,1
2023_2024_1522440,20240930,1
2023_2024_1522440,20241001,1
2023_2024_1522440,20241002,1
2023_2024_1522440,20241003,1
2023_2024_1522440,20241004,1
2023_2024_1522440,20241007,1
2023_2024_1522440,20241008,1
2023_2024_1522440,20241009,1
2023_2024_1522440,20241010,1
2023_2024_1522440,20241011,1
2023_2024_1522440,20241014,1
2023_2024_1522440,20241015,1
2023_2024_1522440,20241016,1
2023_2024_1522440,20241017,1
2023_2024_1522440,20241018,1
2023_2024_1522440,20241021,1
2023_2024_1522440,20241022,1
2023_2024_1522440,20241023,1
2023_2024_1522440,20241024,1
2023_2024_1522440,20241025,1
2023_2024_1522440,20241028,1
2023_2024_1522440,20241029,1
2023_2024_1522440,20241030,1
2023_2024_1522440,20241031,1
2023_2024_1522440,20241104,1
2023_2024_1522440,20241105,1
2023_2024_1522440,20241106,1
2023_2024_1522440,20241107,1
2023_2024_1522440,20241108,1
2023_2024_930050,20240826,1
2023_2024_930050,20240827,1
2023_2024_930050,20240828,1
2023_2024_930050,20240829,1
2023_2024_930050,20240830,1
2023_2024_1513460,20240901,1
2023_2024_1513460,20240907,1
2023_2024_1513460,20240908,1
2023_2024_1513460,20240914,1
2023_2024_1513460,20240915,1
2023_2024_1513460,20240921,1
2023_2024_1513460,20240922,1
2023_2024_1513460,20240928,1
2023_2024_1513460,20240929,1
2023_2024_1513460,20241005,1
2023_2024_1513460,20241006,1
2023_2024_1513460,20241012,1
2023_2024_1513460,20241013,1
2023_2024_1513460,20241019,1
2023_2024_1513460,20241020,1
2023_2024_1513460,20241026,1
2023_2024_1513460,20241027,1
2023_2024_1513460,20241101,1
2023_2024_1513460,20241102,1
2023_2024_1513460,20241103,1
2023_2024_1513460,20241109,1
2023_2024_930262,20240831,1
2023_2024_1521047,20241010,1
2023_2024_1521047,20241011,1
2023_2024_1513244,20240902,1
2023_2024_1513244,20240903,1
2023_2024_1513244,20240904,1
2023_2024_1513244,20240905,1
2023_2024_1513244,20240906,1
2023_2024_1513244,20240909,1
2023_2024_1513244,20240910,1
2023_2024_1513244,20240911,1
2023_2024_1513244,20240912,1
2023_2024_1513244,20240913,1
2023_2024_1513244,20240916,1
2023_2024_1513244,20240917,1
2023_2024_1513244,20240918,1
2023_2024_1513244,20240919,1
2023_2024_1513244,20240920,1
2023_2024_1513244,20240923,1
2023_2024_1513244,20240924,1
2023_2024_1513244,20240925,1
2023_2024_1513244,20240926,1
2023_2024_1513244,20240927,1
2023_2024_1513244,20240930,1
2023_2024_1513244,20241001,1
2023_2024_1513244,20241002,1
2023_2024_1513244,20241003,1
2023_2024_1513244,20241004,1
2023_2024_1513244,20241007,1
2023_2024_1513244,20241008,1
2023_2024_1513244,20241009,1
2023_2024_1513244,20241010,1
2023_2024_1513244,20241011,1
2023_2024_1513244,20241014,1
2023_2024_1513244,20241015,1
2023_2024_1513244,20241016,1
2023_2024_1513244,20241017,1
2023_2024_1513244,20241018,1
2023_2024_1513244,20241021,1
2023_2024_1513244,20241022,1
2023_2024_1513244,20241023,1
2023_2024_1513244,20241024,1
2023_2024_1513244,20241025,1
2023_2024_1513244,20241028,1
2023_2024_1513244,20241029,1
2023_2024_1513244,20241030,1
2023_2024_1513244,20241031,1
2023_2024_1513244,20241104,1
2023_2024_1513244,20241105,1
2023_2024_1513244,20241106,1
2023_2024_1513244,20241107,1
2023_2024_1513244,20241108,1
2023_2024_1522464,20240902,1
2023_2024_1522464,20240903,1
2023_2024_1522464,20240904,1
2023_2024_1522464,20240905,1
2023_2024_1522464,20240906,1
2023_2024_1522464,20240909,1
2023_2024_1522464,20240910,1
2023_2024_1522464,20240911,1
2023_2024_1522464,20240912,1
2023_2024_1522464,20240913,1
2023_2024_1522464,20240916,1
2023_2024_1522464,20240917,1
2023_2024_1522464,20240918,1
2023_2024_1522464,20240919,1
2023_2024_1522464,20240920,1
2023_2024_1522464,20240923,1
2023_2024_1522464,20240924,1
2023_2024_1522464,20240925,1
2023_2024_1522464,20240926,1
2023_2024_1522464,20240927,1
2023_2024_1522464,20240930,1
2023_2024_1522464,20241001,1
2023_2024_1522464,20241002,1
2023_2024_1522464,20241003,1
2023_2024_1522464,20241004,1
2023_2024_1522464,20241007,1
2023_2024_1522464,20241008,1
2023_2024_1522464,20241009,1
2023_2024_1522464,20241010,1
2023_2024_1522464,20241011,1
2023_2024_1522464,20241014,1
2023_2024_1522464,20241015,1
2023_2024_1522464,20241016,1
2023_2024_1522464,20241017,1
2023_2024_1522464,20241018,1
2023_2024_1522464,20241021,1
2023_2024_1522464,20241022,1
2023_2024_1522464,20241023,1
2023_2024_1522464,20241024,1
2023_2024_1522464,20241025,1
2023_2024_1522464,20241028,1
2023_2024_1522464,20241029,1
2023_2024_1522464,20241030,1
2023_2024_1522464,20241031,1
2023_2024_1522464,20241104,1
2023_2024_1522464,20241105,1
2023_2024_1522464,20241106,1
2023_2024_1522464,20241107,1
2023_2024_1522464,20241108,1
2023_2024_1542313,20240913,1
2023_2024_1542313,20240920,1
2023_2024_1542313,20240927,1
2023_2024_1522703,20240902,1
2023_2024_1522703,20241007,1
2023_2024_1522703,20241008,1
2023_2024_1522703,20241009,1
2023_2024_1522703,20241010,1
2023_2024_1522703,20241011,1
2023_2024_1522703,20241029,1
2023_2024_1522703,20241030,1
2023_2024_1522703,20241031,1
2023_2024_1522482,20241028,1
2023_2024_1523005,20240928,1
2023_2024_1523005,20240929,1
2023_2024_1513136,20240902,1
2023_2024_1513136,20240903,1
2023_2024_1513136,20240904,1
2023_2024_1513136,20240905,1
2023_2024_1513136,20240906,1
2023_2024_1513136,20240909,1
2023_2024_1513136,20240910,1
2023_2024_1513136,20240911,1
2023_2024_1513136,20240912,1
2023_2024_1513136,20240913,1
2023_2024_1513136,20240916,1
2023_2024_1513136,20240917,1
2023_2024_1513136,20240918,1
2023_2024_1513136,20240919,1
2023_2024_1513136,20240920,1
2023_2024_1513136,20240923,1
2023_2024_1513136,20240924,1
2023_2024_1513136,20240925,1
2023_2024_1513136,20240926,1
2023_2024_1513136,20240927,1
2023_2024_1513136,20240930,1
2023_2024_1513136,20241001,1
2023_2024_1513136,20241002,1
2023_2024_1513136,20241003,1
2023_2024_1513136,20241004,1
2023_2024_1513136,20241007,1
2023_2024_1513136,20241008,1
2023_2024_1513136,20241009,1
